Year,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,humidity,wind_speed,precipitation,temp_mean,temp_min,temp_max
1998,301742.19,-25.43,101.6,-27.11,-24.12,101.54,-25.81,-21.79,0.7,3.2,0.02,14.4,7.5,21.2
1998,306286.91,-29.88,98.85,-28.34,-28.58,98.81,-27.03,-23.01,0.64,3.1,0,16.2,9.9,22.5
1998,320798.91,-29.18,99.27,-28.81,-27.86,99.21,-27.49,-23.66,0.65,3.2,0,17.7,11.4,24
1998,329675,-30.43,96.69,-28.86,-29.1,96.69,-27.53,-24.1,0.6,3.5,0,19.2,12.1,26.2
1998,327902.69,-27.33,95.05,-28.7,-25.99,95.04,-27.36,-24.54,0.56,6.4,0,20,14,26.1
1998,329425.69,-27.75,91.95,-28.48,-26.4,91.97,-27.13,-25.12,0.63,7.1,0,19.9,13.5,26.3
1998,326609.91,-29.26,92.53,-28.08,-27.91,92.57,-26.73,-25.69,0.76,2.8,0.6,20.1,14.8,25.4
1998,273938,-27.88,98.44,-27.72,-26.54,98.47,-26.36,-26.4,0.8,4.1,0,19.6,15.6,23.6
1998,323506.41,-27.74,91.34,-26.87,-26.37,91.35,-25.5,-26.67,0.9,1.4,0.6,17.2,14,20.3
1998,324479.41,-27.99,91.27,-26.15,-26.62,91.32,-24.77,-27.05,0.81,3.9,0.48,19.8,15.4,24.3
1998,320531,-24.45,92.42,-25.29,-23.05,92.47,-23.91,-27.2,0.88,3.2,0.1,17.5,14.9,20.1
1998,321000.5,-23.17,90.88,-24.54,-21.79,90.95,-23.15,-27.29,0.78,4.4,0,20.1,15.6,24.6
1998,326274.41,-23.81,90.82,-23.95,-22.42,90.88,-22.56,-27.33,0.75,4,0,18,13.7,22.2
1998,323616.09,-23.67,89.22,-23.67,-22.27,89.25,-22.27,-27.43,0.73,1.6,0.02,18.3,12.3,24.3
1998,323215,-22.59,92.3,-23.29,-21.18,92.33,-21.88,-27.16,0.65,2.1,0,20,12.4,27.6
1998,331122.5,-24.19,97.77,-23.29,-22.77,97.8,-21.88,-27.01,0.65,2.9,0,22.8,14.5,31.1
1998,325318.19,-21.81,90.07,-23.6,-20.4,90.14,-22.18,-26.93,0.65,4.5,0,19.6,14.8,24.4
1998,326236.31,-24.01,88.08,-24.15,-22.59,88.12,-22.73,-26.91,0.78,3.9,0.06,18.4,13.2,23.6
1998,318046.41,-24.18,88.33,-24.82,-22.76,88.31,-23.39,-26.86,0.84,3.4,0.28,17.2,13.4,21
1998,317918.19,-27.93,86.88,-25.4,-26.49,86.88,-23.97,-26.65,0.73,3.5,0.02,17.3,11.4,23.3
1998,326377.69,-23.73,86.3,-25.94,-22.29,86.28,-24.5,-26.37,0.77,3,0,17.2,10.9,23.6
1998,304787.09,-27.67,83.82,-26.31,-26.22,83.82,-24.87,-25.96,0.75,2,0,19.7,13.1,26.3
1998,306854.59,-26.51,84.07,-26.74,-25.07,84.08,-25.29,-25.68,0.74,1.8,0,20,14.2,25.9
1999,315886.19,-28.26,84.12,-26.95,-26.81,84.1,-25.49,-25.29,0.66,2.1,0,22.4,15.4,29.5
1999,327997.69,-26.37,82.39,-26.87,-24.9,82.33,-25.41,-24.73,0.69,1.8,0.02,21,13,29
1999,336209.09,-28.44,89.92,-26.36,-26.97,89.86,-24.89,-23.85,0.62,3.1,0,23.1,15.4,30.8
1999,326436.59,-30.95,86.72,-25.43,-29.48,86.65,-23.95,-22.64,0.7,3.6,0,23.2,16.4,30
1999,236454.59,-20.45,87.21,-24.51,-18.94,87.13,-23.01,-21.49,0.74,2.9,0,22.8,16.6,28.9
1999,327603.41,-23.36,85.03,-23.65,-21.87,84.94,-22.14,-20.44,0.73,4.4,0,22.8,16.9,28.7
1999,327142.31,-21.76,86.38,-23.25,-20.25,86.27,-21.75,-19.87,0.69,3.2,0,22.2,18.2,26.2
1999,327566,-23.56,88.2,-23.21,-22.05,88.07,-21.7,-19.61,0.68,2,0,19.8,11.9,27.6
1999,327960.19,-22.53,90.98,-23.52,-21.01,90.78,-22,-19.66,0.69,3.2,0,20.8,15.1,26.5
1999,329095.31,-24.73,91.08,-23.8,-23.2,90.89,-22.28,-19.64,0.66,1.8,0,20.5,14.3,26.7
1999,329196.31,-23.67,91.42,-24.31,-22.14,91.28,-22.78,-19.8,0.81,2.4,1.08,19,15.3,22.8
1999,317725,-28.81,97.85,-24.89,-27.26,97.73,-23.35,-20.02,0.92,2.5,0.62,16.6,14,19.3
1999,326764.91,-26.82,89,-25.38,-25.28,88.92,-23.83,-20.18,0.82,2,0.02,15.3,10.7,19.9
1999,328319.19,-24.9,87.33,-25.71,-23.35,87.26,-24.16,-20.26,0.71,4,0,16.6,9.2,24
1999,329875.69,-26.08,86.42,-25.92,-24.52,86.36,-24.36,-20.33,0.68,5,0,20.8,13.4,28.2
1999,328334.91,-24.94,85.21,-26.02,-23.37,85.14,-24.46,-20.46,0.6,4.4,0,24.2,15.7,32.8
1999,328843.19,-28.4,85.02,-25.94,-26.83,84.95,-24.37,-20.6,0.56,5,0,26.2,18,34.4
1999,330159.81,-26.45,81.68,-25.41,-24.88,81.61,-23.83,-20.5,0.8,4.6,0.38,20.6,16.9,24.3
1999,326919.81,-25.26,82.66,-24.94,-23.68,82.65,-23.36,-20.68,0.76,3.8,0,19,14.8,23.3
1999,326871.91,-23.18,82.51,-24.15,-21.59,82.52,-22.56,-20.72,0.7,3,0,17.5,12.3,22.7
1999,324466.09,-23.28,82.36,-23.32,-21.68,82.35,-21.73,-20.89,0.68,1.5,0,17.7,10.6,24.8
1999,326777.41,-22.27,83.65,-22.46,-20.67,83.66,-20.86,-21.11,0.81,4.5,3.8,18.4,14.1,22.8
1999,324050,-23.54,83.97,-21.41,-21.93,84.03,-19.8,-21.19,0.76,2.9,0,18.2,12.6,23.8
1999,324388,-18.24,84.16,-20.01,-16.63,84.22,-18.39,-20.87,0.77,5.5,0.38,17.1,13.5,20.7
1999,128785.2,-21.49,93.85,-18.29,-19.83,93.92,-16.67,-20.13,0.82,4.8,0.36,16.8,13.5,20.1
1999,326325.19,-17.57,86.15,-16.64,-15.94,86.22,-15.01,-19.29,0.84,2.4,0.28,15.8,11.3,20.2
1999,323597.59,-14.12,86.43,-15.41,-12.48,86.49,-13.77,-18.64,0.73,1.8,0,13.6,7.5,19.7
1999,321615.19,-14.87,88.44,-14.99,-13.23,88.5,-13.35,-18.55,0.71,1.4,0,14,6.7,21.4
1999,322346.81,-11.58,87.4,-14.49,-9.93,87.44,-12.84,-18.11,0.84,4.4,0.02,17.2,13.4,21
1999,322211.69,-14.58,87.26,-14.68,-12.92,87.28,-13.03,-18.11,0.71,2.1,0,17.8,13.1,22.5
1999,329266.09,-15.22,87.28,-15.22,-13.56,87.32,-13.55,-18.21,0.72,2.2,0,20.1,14.4,25.8
1999,327559.91,-16.58,88.02,-15.74,-14.91,88.11,-14.07,-18.12,0.7,3.6,0,20.7,14.2,27.2
1999,316883.41,-15.79,86.47,-16.32,-14.11,86.54,-14.64,-17.96,0.7,3,0,22.1,14.9,29.3
1999,328580.91,-18.18,85.25,-16.86,-16.5,85.28,-15.18,-17.7,0.7,2.1,0,23,15.2,30.9
1999,316980.5,-16.1,89.39,-17.36,-14.43,89.43,-15.67,-17.38,0.86,2.9,0,19,16.4,21.5
1999,330571.91,-17.09,83.54,-17.85,-15.39,83.54,-16.15,-17.1,0.82,1.1,0,17.4,14.6,20.3
1999,328112.31,-17.64,83.12,-18.31,-15.94,83.14,-16.61,-16.88,0.8,1.4,0,18.8,15.4,22.1
2000,327100,-19.68,81.78,-18.8,-17.98,81.8,-17.09,-16.79,0.78,4.6,0.06,18.6,10.8,26.4
2000,331835.31,-18.71,83.81,-19.34,-17.01,83.83,-17.63,-16.88,0.78,3.5,0.02,15.8,10.9,20.6
2000,327420.5,-18.42,83.64,-19.87,-16.7,83.59,-18.15,-17.05,0.8,1.5,0.02,13.8,7.8,19.8
2000,327438.31,-22.18,84.57,-20.28,-20.45,84.52,-18.55,-17.2,0.76,4.2,0.32,15.1,8.3,21.9
2000,330375.91,-23.02,85.7,-20.68,-21.29,85.65,-18.95,-17.4,0.92,3.6,1.26,14.4,13.1,15.6
2000,329260,-19.67,87.33,-20.72,-17.93,87.19,-18.98,-17.25,0.82,4,0.04,13.9,9,18.8
2000,320738.81,-19.79,87.75,-20.65,-18.03,87.65,-18.9,-16.99,0.83,3.9,0.02,13,6.9,19.2
2000,328042.31,-21.84,89.24,-20.67,-20.08,89.1,-18.91,-16.78,0.74,2.9,0,19.6,14.3,24.8
2000,326483.69,-18.36,90.51,-20.97,-16.61,90.37,-19.21,-16.82,0.69,4,0,20.2,13.9,26.5
2000,192985.59,-23.69,97.12,-21.62,-21.91,96.99,-19.85,-17.15,0.84,2.8,0.02,15.6,12.7,18.6
2000,328569.09,-23.6,88.05,-22.38,-21.83,87.93,-20.6,-17.56,0.76,1.5,0.02,16.4,10.2,22.7
2000,326646.91,-22.54,88.76,-22.97,-20.75,88.64,-21.19,-17.81,0.76,3.2,0,18.2,10.7,25.6
2000,327983.09,-24.39,88.02,-23.32,-22.6,87.88,-21.52,-17.82,0.77,3.6,0.38,16.2,11.2,21.3
2000,327657.31,-23.34,88.22,-23.45,-21.54,88.15,-21.65,-17.72,0.92,4.8,0.56,15.8,15.1,16.5
2000,327838.09,-23.24,86.94,-23.6,-21.44,86.98,-21.8,-17.76,0.88,3,0.02,15.2,13.3,17.1
2000,328204.41,-23.39,85.74,-23.62,-21.57,85.76,-21.81,-17.83,0.86,2.9,0.04,14.6,10.7,18.4
2000,329853.5,-24.36,84.2,-23.66,-22.54,84.15,-21.84,-18.12,0.88,3.9,0.14,12,6.9,17
2000,328135.09,-24.96,86.05,-23.47,-23.15,86.05,-21.65,-18.39,0.75,5.5,0,13,10,16.1
2000,329331.69,-22.98,83.81,-23.05,-21.15,83.81,-21.22,-18.64,0.72,1.6,0,13.9,8.7,19.1
2000,324019.31,-21.1,84.97,-22.34,-19.26,84.94,-20.5,-18.79,0.93,1.4,1.7,14.5,12.4,16.6
2000,308901.81,-20.69,89.48,-21.3,-18.83,89.46,-19.46,-18.76,0.89,3,0.06,12.7,9.1,16.3
2000,322369.09,-23.25,83.51,-19.97,-21.4,83.62,-18.12,-18.52,0.82,2.5,0,10.2,4.4,16
2000,317959.81,-19.42,83.21,-18.52,-17.56,83.28,-16.66,-18.19,0.79,2.6,0,10.8,5.8,15.8
2000,326336.19,-14.48,84.81,-16.91,-12.61,84.9,-15.04,-17.65,0.93,3.9,0.42,13.2,11.2,15.3
2000,325104.5,-17.04,85.35,-15.53,-15.18,85.41,-13.66,-17.23,0.85,6,1.5,11,8,14.1
2000,324012.81,-15.88,87.48,-13.96,-14.01,87.52,-12.08,-16.44,0.82,7.6,1.22,10.8,7.3,14.4
2000,315060.31,-11.12,85.53,-12.67,-9.24,85.66,-10.79,-15.71,0.83,5.8,0.56,13,9.8,16.1
2000,320247.5,-8.72,83.64,-11.22,-6.82,83.8,-9.34,-14.56,0.87,5.5,0.1,12.2,8.7,15.7
2000,325605.31,-8.05,84,-10.52,-6.16,84.12,-8.63,-13.89,0.92,1.9,0.04,11,7,15
2000,325309.69,-10.84,86.17,-10.51,-8.94,86.3,-8.61,-13.65,0.93,0.8,0,8.4,3.6,13.3
2000,315720.69,-2.22,91.45,-11.21,-0.3,91.54,-9.31,-13.91,0.9,2,0.78,11,8.3,13.6
2000,323946.41,-10.1,83.93,-12.58,-8.18,84.03,-10.66,-14.64,0.96,2.6,1.5,10.8,9.7,11.9
2000,295192.19,-13.38,84,-13.75,-11.48,84.09,-11.84,-15.08,0.84,0.9,0.02,10.4,4.9,15.8
2000,308141.31,-14.71,82.97,-14.99,-12.78,82.99,-13.07,-15.51,0.95,4.1,1.14,11,6.2,15.7
2000,326290.5,-18.28,82.42,-15.96,-16.37,82.42,-14.04,-15.68,0.96,2.1,0.2,13.4,12.6,14.2
2000,330351.69,-18.53,82.67,-16.59,-16.6,82.71,-14.66,-15.54,0.95,3.1,1.1,14.7,13.4,16
2000,327933.5,-15.77,80.74,-16.76,-13.83,80.74,-14.82,-15.04,0.9,2.6,0.24,15.6,14.4,16.9
2001,325869.69,-17.09,80.42,-17.02,-15.14,80.47,-15.07,-14.73,0.84,3,0.02,16.6,13.2,20
2001,271780.09,-16.37,85.58,-17.06,-14.38,85.59,-15.1,-14.31,0.92,3.1,0.02,14.5,11.1,17.9
2001,329342.41,-17.42,81.77,-17.01,-15.46,81.73,-15.05,-13.92,0.89,1.5,0.02,11.6,8.3,15
2001,330595.41,-16.58,82.5,-16.85,-14.61,82.48,-14.88,-13.5,0.96,3.5,0.44,11.2,6.7,15.6
2001,329450.5,-19.08,84.14,-16.57,-17.1,84.04,-14.59,-13.02,0.85,2.5,0,12.2,9.3,15.2
2001,326294,-15.19,85.52,-16.29,-13.2,85.4,-14.3,-12.55,0.82,4.1,0,11.2,7.9,14.6
2001,327435.31,-12.21,85.39,-16.11,-10.22,85.27,-14.12,-12.19,0.79,5.6,0.2,14,11.3,16.7
2001,323568.41,-19.41,85.28,-16.13,-17.41,85.07,-14.13,-11.98,0.79,7.5,0.02,12,9,15.1
2001,325708.91,-15.71,86.2,-16.11,-13.7,85.96,-14.1,-11.68,0.87,8.4,1.58,10.4,7.5,13.3
2001,326082.59,-16.66,86.77,-16.2,-14.64,86.58,-14.18,-11.45,0.84,6.2,0.06,11.2,7.6,14.7
2001,326045.81,-14.08,85.38,-16.45,-12.06,85.22,-14.42,-11.34,0.9,5.8,0.64,10.2,7.5,12.8
2001,328117.69,-15.94,85.03,-16.93,-13.9,84.87,-14.9,-11.48,0.82,6.1,0.42,11.4,9.3,13.4
2001,326193.19,-18.61,84.64,-17.57,-16.58,84.56,-15.53,-11.8,0.87,4.8,0.16,9.6,6.9,12.3
2001,326732.31,-19.05,83.01,-18.12,-17.01,82.97,-16.08,-12.13,0.86,2.2,0.04,8.2,4.3,12.1
2001,325253.59,-19.29,82.37,-18.31,-17.24,82.31,-16.26,-12.22,0.84,6.1,1.9,7.9,2.4,13.4
2001,323993.69,-19.3,82.21,-17.98,-17.25,82.25,-15.92,-11.96,0.88,7.6,0.98,9.2,7.6,10.9
2001,325805.19,-19.67,82.24,-17.12,-17.61,82.25,-15.06,-11.39,0.86,6.1,0.04,8.4,6.1,10.7
2001,319554.69,-15.26,82.56,-15.93,-13.19,82.57,-13.87,-10.7,0.9,4.1,0.12,8.7,7,10.4
2001,326623.09,-12.71,82.75,-14.73,-10.64,82.76,-12.65,-10.18,0.83,3,0,8.4,5,11.9
2001,323061.19,-11.87,82.22,-13.7,-9.79,82.28,-11.62,-10.04,0.83,3.1,0.02,7.2,2.5,11.8
2001,320287.91,-15.71,82.8,-12.84,-13.61,82.95,-10.75,-10.2,0.73,5.2,0,9.9,6.5,13.3
2001,315810.69,-10.82,83.63,-11.95,-8.73,83.75,-9.85,-10.42,0.88,5.8,1.36,9.8,8.3,11.2
2001,327263.59,-12.24,82.65,-10.85,-10.13,82.73,-8.75,-10.45,0.92,3.2,0.04,10,7.7,12.4
2001,326015.81,-10.32,84.64,-9.52,-8.2,84.81,-7.41,-10.18,0.88,4.1,0.28,8,5,11.1
2001,321442.31,-8.27,85.16,-8.07,-6.16,85.36,-5.95,-9.66,0.9,3.6,0,6.8,2.8,10.9
2001,319779.59,-5.33,85.01,-6.77,-3.2,85.2,-4.65,-9.11,0.93,4.5,0.36,7.2,5,9.5
2001,319445.81,-4.13,83.97,-5.97,-2.02,84.15,-3.84,-8.83,0.9,3.2,0.02,5.2,1,9.4
2001,323807.41,-2.1,83.45,-5.82,0.04,83.63,-3.69,-8.94,0.91,4.6,0.42,7.6,3.7,11.6
2001,325648.69,-6.48,84.15,-6.23,-4.33,84.34,-4.09,-9.33,0.87,5.9,0.4,10.2,8.5,12
2001,324649.19,-10.37,87.24,-6.91,-8.22,87.45,-4.76,-9.74,0.88,4.4,0.04,6,3.7,8.4
2001,325657,-6.54,86.51,-7.69,-4.39,86.72,-5.54,-10.05,0.92,6.5,1.38,8.2,4.4,12.1
2001,326862.09,-5.29,85.2,-8.61,-3.13,85.44,-6.45,-10.31,0.92,3.4,1.12,10,8.4,11.5
2001,300655.91,-10.35,83.09,-9.71,-8.19,83.27,-7.55,-10.65,0.92,4.9,0.08,9.8,7.4,12.2
2001,328973.09,-11.85,83.15,-10.85,-9.68,83.27,-8.69,-10.99,0.91,3.6,0.5,6.8,2.5,11
2001,326831.41,-13.62,81.53,-11.83,-11.45,81.65,-9.66,-11.16,0.93,5.8,1.68,10,7.7,12.3
2001,326930.69,-12.81,82,-12.51,-10.64,82.13,-10.34,-11.09,0.85,5.4,0.14,8,4.4,11.6
2001,328118.41,-11.38,83.48,-12.9,-9.21,83.6,-10.72,-10.82,0.95,4.2,0.36,10.4,6.6,14.2
2002,321389.41,-15.74,82.81,-13.03,-13.55,82.94,-10.84,-10.4,0.9,3.4,0,13,10.8,15.2
2002,324678.41,-13.67,81.01,-12.99,-11.47,81.07,-10.79,-9.93,0.81,4,0.1,13.3,10.1,16.5
2002,327802.31,-10.55,81.52,-12.88,-8.36,81.57,-10.68,-9.5,0.92,3.6,0.02,10.2,6.5,13.8
2002,326338.19,-12.99,80.54,-12.88,-10.77,80.58,-10.67,-9.25,0.86,5.9,0.7,12.8,11.1,14.6
2002,328787.19,-13.62,80.57,-13.08,-11.4,80.57,-10.86,-9.25,0.96,3.1,2.16,10,8.7,11.4
2002,323598.81,-10.62,80.63,-13.43,-8.39,80.57,-11.19,-9.41,0.93,2.9,0.02,7.8,4.3,11.2
2002,324877,-16.32,81.29,-13.79,-14.08,81.17,-11.55,-9.58,0.82,5.1,0.08,9.1,4.8,13.4
2002,322945,-15.14,80.67,-14.03,-12.89,80.52,-11.78,-9.58,0.81,5.6,0.38,11.2,8,14.4
2002,325969.41,-14.2,82.39,-14.15,-11.95,82.28,-11.89,-9.41,0.87,4.4,0.46,13,11.3,14.6
2002,323002.19,-11.71,81.77,-14.25,-9.44,81.66,-11.99,-9.19,0.81,6.2,0.38,13.1,7.7,18.5
2002,303260.81,-15.56,78.75,-14.45,-13.29,78.65,-12.18,-9.03,0.82,6.2,0.04,11.2,8.8,13.7
2002,322970.31,-14.3,79.28,-14.73,-12.02,79.22,-12.45,-8.96,0.84,5.8,0.4,10,7.6,12.4
2002,327554.09,-16.21,80.25,-15.01,-13.93,80.14,-12.73,-8.95,0.85,7.6,0.06,11.4,8.4,14.5
2002,335852.31,-14.55,81.77,-15.21,-12.27,81.64,-12.93,-8.95,0.85,5.6,0.08,11.4,8.8,14
2002,335401.41,-14.63,79.89,-15.25,-12.34,79.87,-12.96,-8.92,0.74,6,0.08,11.9,10.3,13.5
2002,336444.81,-17.65,79.4,-14.97,-15.35,79.35,-12.67,-8.75,0.79,6.5,2.16,11.7,9.8,13.6
2002,335406.69,-16.5,78.74,-14.25,-14.19,78.73,-11.94,-8.35,0.93,5.2,0.8,8.4,7.2,9.7
2002,334512.5,-11.75,81.62,-13.07,-9.44,81.52,-10.76,-7.7,0.89,3.8,0.04,5.6,2.8,8.5
2002,336829.69,-12.61,82.54,-11.56,-10.29,82.51,-9.24,-6.93,0.94,3.4,0.1,4,0.6,7.4
2002,332629.09,-10.07,82.98,-9.86,-7.75,83.02,-7.54,-6.15,0.9,3.1,0.28,6,3.1,9
2002,334294.59,-8.27,84.16,-8.15,-5.94,84.31,-5.82,-5.48,0.88,4.1,0.02,8.9,6.5,11.3
2002,332752.69,-5.83,82.23,-6.61,-3.5,82.42,-4.27,-5.05,0.9,3.4,0.02,9.5,6.8,12.2
2002,333642.09,-2.29,84.92,-5.4,0.05,85.1,-3.05,-4.96,0.91,2.8,0.02,8.2,4,12.3
2002,331833.5,-5.27,86.91,-4.52,-2.91,87.1,-2.18,-5.14,0.86,3.8,0.02,9.2,5.3,13
2002,331529.69,-4.62,91.34,-3.87,-2.28,91.54,-1.51,-5.38,0.88,5.8,0.02,6.6,2.9,10.4
2002,330965.91,-3.05,92.32,-3.26,-0.68,92.5,-0.9,-5.48,0.74,3.1,0,6.9,3.4,10.4
2002,331197,-2.15,92.01,-2.6,0.22,92.19,-0.22,-5.28,0.85,3,0.82,6.5,4.1,8.9
2002,330957.59,-3.38,91.48,-1.91,-1,91.68,0.47,-4.8,0.97,1.9,0.32,8,6.7,9.3
2002,331397.81,-1.22,96.04,-1.36,1.17,96.22,1.02,-4.19,0.96,4,0.64,7.3,5.6,9
2002,328997.09,3.39,97.13,-1.18,5.78,97.29,1.21,-3.7,0.9,4.2,0,6.7,5.4,8
2002,331124.31,-1.91,96.34,-1.54,0.47,96.5,0.85,-3.55,0.88,2.8,0.12,2.4,0.1,4.8
2002,334357,-1.74,93.52,-2.44,0.66,93.7,-0.04,-3.76,0.9,3.6,0.06,3.3,0,6.6
2002,334768.81,-2.44,92.4,-3.68,-0.03,92.55,-1.27,-4.22,0.89,2.9,0.02,1.2,-2.1,4.5
2002,333972.41,-6.56,92.04,-5.03,-4.14,92.18,-2.61,-4.75,0.9,4.3,0.92,1.9,-3.3,7.1
2002,334007.81,-7.04,91.98,-6.25,-4.62,92.16,-3.83,-5.18,0.87,6.6,1.08,6.2,2.8,9.7
2002,336080.5,-6.65,90.06,-7.15,-4.23,90.27,-4.73,-5.35,0.82,7.4,0.12,9.4,6.9,11.9
2003,336101.31,-9.43,88.81,-7.58,-7.01,88.89,-5.16,-5.15,0.85,6.1,0.2,7.2,4.3,10.1
2003,336995.09,-11.69,88.07,-7.51,-9.25,88.09,-5.08,-4.55,0.84,7.4,1.68,8.7,6.7,10.7
2003,330716.31,-4.68,87.64,-7.13,-2.25,87.71,-4.69,-3.76,0.88,9.6,0.66,10.6,8.3,13
2003,337325.31,-5.28,86.92,-6.84,-2.84,86.96,-4.4,-3.17,0.88,3.6,0.06,7.7,6,9.4
2003,337109.69,-3.46,86.59,-6.92,-1.01,86.65,-4.47,-3.02,0.95,3.1,0.36,5.5,4.3,6.7
2003,336450.19,-9.51,87.36,-7.31,-7.05,87.43,-4.85,-3.21,0.94,3,0.02,4.3,2.5,6.1
2003,330120.91,-9.39,88.49,-7.73,-6.92,88.46,-5.27,-3.46,0.9,4.8,0.2,3.6,-0.7,8
2003,334689.09,-8.47,89.83,-7.98,-6,89.76,-5.5,-3.49,0.82,5,0.04,7.6,3.6,11.7
2003,335230.91,-7.26,88.36,-8.07,-4.78,88.3,-5.59,-3.34,0.9,4.2,0.12,9.2,7.9,10.4
2003,331657.19,-7.76,86.31,-8.2,-5.27,86.3,-5.71,-3.18,0.93,6.8,0.08,7,6,8.1
2003,320078.69,-7.25,87.8,-8.51,-4.76,87.76,-6.01,-3.15,0.8,6.9,0,1.8,0.1,3.5
2003,333961.09,-8.97,85.93,-9.01,-6.46,85.81,-6.5,-3.29,0.67,6.1,0,-0.6,-2,0.9
2003,334652.19,-10.43,84.93,-9.59,-7.9,84.88,-7.07,-3.52,0.84,3.2,0,-0.6,-2.4,1.3
2003,338825.19,-10.4,84.29,-10.13,-7.88,84.22,-7.61,-3.78,0.91,2.6,0.04,2.2,-1.5,5.8
2003,334297.5,-10.4,84.55,-10.57,-7.86,84.47,-8.04,-4.04,0.94,2,0.08,4.2,3,5.4
2003,335128.5,-10.57,82.72,-10.85,-8.03,82.64,-8.32,-4.29,0.96,2.8,0.08,4.6,3.2,6
2003,333452.91,-13.17,82.36,-10.9,-10.63,82.38,-8.35,-4.48,0.95,2,0,3.2,2.3,4.1
2003,334772.91,-10.37,81.56,-10.63,-7.82,81.71,-8.07,-4.56,0.89,1.9,0.04,4,1.2,6.8
2003,333429.31,-11.36,82.07,-10.01,-8.8,82.16,-7.46,-4.53,0.93,5.2,0.54,4.6,-0.4,9.7
2003,334942.59,-9.82,83.42,-9.14,-7.26,83.47,-6.58,-4.43,0.88,5.6,0.88,7.1,4.7,9.5
2003,333665,-6.46,84.03,-8.14,-3.88,84.15,-5.57,-4.37,0.87,7.6,1.7,9.6,6.5,12.6
2003,330180.69,-7.75,84.87,-7.08,-5.16,84.98,-4.49,-4.36,0.79,6.9,0.14,10.8,8.9,12.6
2003,330846,-5.95,84.41,-5.92,-3.37,84.6,-3.33,-4.33,0.87,4.8,0.12,8.4,6.2,10.7
2003,331292.59,-7.21,84.78,-4.63,-4.61,85,-2.04,-4.15,0.89,7,1.18,5.8,4.2,7.4
2003,331523,-1.73,87.72,-3.31,0.87,87.88,-0.71,-3.85,0.81,5.5,0,6.6,3,10.1
2003,331959,0.08,86.76,-2.12,2.67,86.89,0.48,-3.54,0.86,4,0.02,5.2,3.5,6.8
2003,331709.41,-1.37,86.93,-1.23,1.24,87.11,1.38,-3.31,0.85,3.2,0.02,4,0.5,7.4
2003,331072.31,-0.78,88.92,-0.66,1.84,89.11,1.96,-3.16,0.9,2.5,0.3,1.6,-2.2,5.5
2003,329869.09,0.66,89.36,-0.4,3.28,89.55,2.23,-3.05,0.96,2.1,0.02,4.6,3.1,6.1
2003,332393,-0.37,89.14,-0.51,2.26,89.29,2.12,-3.05,0.82,2.6,0,3.1,-0.2,6.4
2003,331095.69,1.94,91.66,-1.08,4.58,91.83,1.56,-3.27,0.92,3.6,0.22,3,-0.5,6.6
2003,333406.19,-1.35,89.7,-2.03,1.29,89.89,0.62,-3.66,0.93,5.8,0.3,8.2,5.2,11.1
2003,287976.91,-3.91,87.68,-3.05,-1.28,87.84,-0.4,-3.98,0.88,7.5,0.74,11.4,9.8,13
2003,57372.3,-9.03,92.23,-3.83,-6.3,92.32,-1.16,-3.96,0.87,7.5,0.44,10.4,8.8,12
